Year,Type,Country,Sex,Age,Fatal,Species
2013,Unprovoked,USA,Female,11.0,No,nan
2013,Unprovoked,USA,Male,18.0,No,Tiger Shark
2013,Unprovoked,MEXICO,Female,,No,nan
2013,Unprovoked,BAHAMAS,Male,40.0,No,6' shark
2013,Unprovoked,USA,Male,32.0,No,nan
2013,Unprovoked,USA,Female,56.0,No,nan
2013,Unprovoked,USA,Male,17.0,No,Bull Shark
2013,Unprovoked,SOUTH AFRICA,Male,,No,Blacktip
2013,Unprovoked,USA,Female,19.0,No,nan
2013,Unprovoked,USA,Female,20.0,Yes,Tiger Shark
2013,Unprovoked,USA,Female,,No,White Shark
2013,Unprovoked,USA,Male,16.0,No,nan
2013,Unprovoked,AUSTRALIA,Male,,No,nan
2013,Unprovoked,USA,Male,10.0,No,Bull Shark
2013,Provoked,FRANCE,Male,50.0,No,Mako Shark
2013,Unprovoked,USA,Male,17.0,No,nan
2013,Unprovoked,USA,Male,21.0,No,Bull Shark
2013,Invalid,USA,Female,47.0,No,No shark involvement
2013,Unprovoked,USA,Female,13.0,No,3' shark
2013,Unprovoked,USA,Female,,,nan
2013,Provoked,USA,Male,43.0,No,3' shark
2013,Unprovoked,USA,Male,25.0,No,3' shark
2013,Unprovoked,USA,Male,,No,nan
2013,Provoked,USA,Male,3.0,No,Nurse Shark
2013,Unprovoked,BAHAMAS,Male,,No,nan
2013,Unprovoked,USA,Male,9.0,No,4' shark
2013,Unprovoked,BAHAMAS,Male,,No,Blacktip
2013,Unprovoked,USA,Male,,No,Salmon shark
2012,Unprovoked,USA,Male,22.0,No,4' to 5' shark
2012,Unprovoked,AUSTRALIA,Male,30.0,No,White Shark
2012,Unprovoked,USA,Female,12.0,No,nan
2012,Unprovoked,USA,Male,25.0,No,nan
2012,Unprovoked,USA,Female,33.0,No,Unknown8 to Unknown4 shark
2012,Unprovoked,MEXICO,Male,46.0,No,Bull Shark
2012,Unprovoked,FIJI,Male,20.0,No,nan
2012,Unprovoked,USA,Male,,No,Tiger Shark
2012,Provoked,ITALY,Male,57.0,No,Blue
2012,Unprovoked,USA,Male,30.0,No,White Shark
2012,Unprovoked,USA,Female,47.0,No,nan
2012,Unprovoked,USA,Female,15.0,No,White Shark
2012,Unprovoked,USA,Male,28.0,No,5' shark
2012,Unprovoked,USA,Male,26.0,No,nan
2012,Unprovoked,AUSTRALIA,Male,42.0,No,Unknown.5 m shark
2012,Unprovoked,USA,Male,16.0,No,Blacktip
2012,Unprovoked,USA,Male,,No,small blacktip shark?
2012,Unprovoked,USA,Male,,No,Shark involvement not confirmed
2012,Unprovoked,USA,Female,18.0,No,small blacktip shark?
2012,Provoked,USA,Male,23.0,No,Nurse Shark
2012,Unprovoked,USA,Female,6.0,No,nan
2012,Invalid,USA,Male,16.0,No,No shark involvement
2012,Unprovoked,AUSTRALIA,Male,62.0,No,3 m shark
2012,Unprovoked,USA,Male,12.0,No,nan
2012,Unprovoked,AUSTRALIA,Male,,No,nan
2012,Unprovoked,USA,Female,16.0,No,a small reef shark
2012,Unprovoked,AUSTRALIA,Male,27.0,No,White Shark
2012,Unprovoked,SOUTH AFRICA,Male,20.0,Yes,White Shark
2012,Provoked,CHILE,Male,,No,nan
2012,Unprovoked,USA,Male,28.0,No,Tiger Shark
2012,Unprovoked,AUSTRALIA,Male,,No,Grey nurse shark
2012,Unprovoked,SOUTH AFRICA,Male,29.0,No,Unknown5' shark
2012,Unprovoked,AUSTRALIA,Male,34.0,No,Allegedly a 4 m tiger shark
2012,Unprovoked,AUSTRALIA,Male,28.0,No,Unknown m shark
2012,Unprovoked,USA,Male,53.0,No,White Shark
2012,Unprovoked,SOUTH AFRICA,Male,25.0,Yes,Thought to involve a bull shark
2012,Unprovoked,AUSTRALIA,Male,44.0,No,White Shark
2012,Provoked,TAIWAN,Male,24.0,No,Blue
2012,Unprovoked,AUSTRALIA,Male,26.0,No,Tiger Shark
2012,Unprovoked,USA,,,No,6' to 8' shark
2012,Unprovoked,BAHAMAS,Male,,No,Tiger Shark
2012,Unprovoked,AUSTRALIA,Male,29.0,No,nan
2012,Boat,SOUTH AFRICA,,,No,White Shark
2012,Provoked,USA,Male,,No,Spinner shark
2012,Unprovoked,USA,Male,,No,a small shark
2012,Invalid,SAUDI ARABIA,Male,42.0,No,nan
2012,Unprovoked,USA,Male,19.0,No,4' shark
2012,Unprovoked,REUNION,Male,31.0,No,nan
2012,Provoked,AUSTRALIA,Female,34.0,No,"Tawny nurse shark, 4Unknowncm"
2012,Unprovoked,NEW ZEALAND,Male,,No,nan
2012,Unprovoked,USA,Male,17.0,No,4' to 5' shark
2012,Unprovoked,USA,Female,15.0,No,4' to 5' shark
2012,Unprovoked,USA,Male,61.0,No,Possibly a 5' to 6' bull shark
2012,Unprovoked,AUSTRALIA,Male,20.0,No,Possibly a bull shark
2012,Boat,AUSTRALIA,,,No,White Shark
2012,Unprovoked,USA,Male,21.0,No,nan
2012,Unprovoked,AUSTRALIA,Male,33.0,Yes,White Shark
2012,Invalid,CROATIA,,60.0,No,No shark involvement
2012,Unprovoked,USA,Male,6.0,No,possibly a bull shark
2012,Unprovoked,USA,Male,52.0,No,Unknown4' to Unknown8'shark
2012,Unprovoked,USA,Male,43.0,No,Tiger Shark
2012,Unprovoked,USA,Male,52.0,No,nan
2012,Unprovoked,USA,Male,22.0,No,4' shark
2012,Unprovoked,USA,Male,21.0,No,5' shark
2012,Unprovoked,AUSTRALIA,Male,11.0,No,Unknownm shark
2012,Unprovoked,USA,Male,42.0,No,nan
2012,Unprovoked,NIGERIA,Female,38.0,No,nan
2012,Invalid,USA,Male,,No,Shark involvement not confirmed
2012,Unprovoked,USA,Male,55.0,No,6' to 8' shark
2012,Unprovoked,USA,Male,24.0,No,nan
2012,Unprovoked,USA,Female,35.0,No,nan
2012,Unprovoked,USA,Male,39.0,Yes,White Shark
2012,Unprovoked,USA,Female,51.0,No,Tiger Shark
2012,Unprovoked,USA,Male,30.0,No,Tiger Shark
2012,Unprovoked,USA,,19.0,No,nan
2012,Unprovoked,USA,Male,14.0,No,Unknown' to 3' shark
2012,Unprovoked,MEXICO,Male,32.0,Yes,Unknown.5 m shark
2012,Invalid,AUSTRALIA,Male,20.0,No,No shark involvement
2012,Unprovoked,USA,Male,61.0,No,Tiger Shark
2012,Unprovoked,NEW ZEALAND,Female,25.0,No,Seven-gill shark
2012,Unprovoked,AUSTRALIA,Male,31.0,No,Sandtiger shark
2012,Unprovoked,USA,Male,60.0,No,UnknownUnknown' shark
2012,Unprovoked,AUSTRALIA,Male,32.0,No,Tiger Shark
2012,Unprovoked,SOUTH AFRICA,Male,20.0,Yes,Tiger Shark
2012,Unprovoked,AUSTRALIA,Male,29.0,No,Bull Shark
2012,Unprovoked,AUSTRALIA,Male,23.0,No,Unknown.5 m shark
2012,Unprovoked,USA,Male,,No,nan
2012,Unprovoked,TONGA,Female,29.0,No,Possibly a 3 m bull shark
2012,Unprovoked,USA,Male,25.0,No,White Shark
2012,Unprovoked,USA,Male,25.0,No,nan
2012,Unprovoked,REUNION,Male,39.0,No,Bull Shark
2012,Unprovoked,USA,Male,,No,nan
2012,Invalid,AUSTRALIA,Female,42.0,Yes,nan
2012,Unprovoked,BAHAMAS,Male,,No,nan
2012,Unprovoked,USA,Female,43.0,No,nan
2012,Unprovoked,AUSTRALIA,Male,24.0,Yes,White Shark
2012,Invalid,CANADA,Female,23.0,No,"Salmon shark suspected, but unlikely"
2012,Invalid,TRINIDAD & TOBAGO,Male,24.0,Yes,nan
2012,Unprovoked,REUNION,Male,22.0,Yes,nan
2012,Unprovoked,USA,Male,50.0,No,Thought to involve a white shark
2012,Unprovoked,USA,Male,44.0,No,nan
2012,Unprovoked,AUSTRALIA,Male,48.0,No,White Shark
2012,Unprovoked,USA,Male,17.0,No,nan
2012,Unprovoked,FRENCH POLYNESIA,Male,,No,Lemon Shark
2012,Invalid,USA,Male,12.0,No,Shark involvement not confirmed
2012,Unprovoked,USA,Male,,No,nan
2012,Provoked,SCOTLAND,Male,53.0,No,"Porbeagle shark, 7'"
2012,Unprovoked,USA,Male,56.0,No,Lemon Shark
2012,Unprovoked,USA,Male,37.0,No,nan
2012,Unprovoked,USA,Male,32.0,No,nan
2012,Unprovoked,USA,Female,8.0,No,3.5' to 4' shark
2012,Unprovoked,USA,Female,56.0,No,3.5' to 4' shark
2012,Provoked,USA,,,No,Tiger Shark
2012,Unprovoked,AUSTRALIA,Male,34.0,No,nan
2012,Unprovoked,BRAZIL,Male,18.0,Yes,nan
2012,Unprovoked,USA,Male,31.0,No,nan
2012,Boat,AUSTRALIA,,,No,4.5 m shark
2011,Unprovoked,USA,Female,22.0,No,nan
2011,Boat,UNITED KINGDOM,,,No,"Oceanic whitetip shark, 7'"
2011,Unprovoked,USA,Male,28.0,No,Blacktip
2011,Unprovoked,COLUMBIA,Male,24.0,No,nan
2011,Unprovoked,USA,Male,28.0,No,"Sevengill shark, 6' to 8'"
2011,Unprovoked,USA,Male,19.0,No,3' to 4' shark
2011,Unprovoked,MALAYSIA,Female,,No,Blacktip
2011,Unprovoked,USA,Male,86.0,No,nan
2011,Unprovoked,SOUTH AFRICA,Male,33.0,No,White Shark
2011,Unprovoked,USA,Female,,No,Tiger Shark
2011,Unprovoked,USA,Female,,No,Tiger Shark
2011,Unprovoked,NEW CALEDONIA,Male,15.0,Yes,Tiger Shark
2011,Unprovoked,SOUTH AFRICA,Male,28.0,Yes,Zambesi shark
2011,Unprovoked,COSTA RICA,Male,15.0,Yes,nan
2011,Unprovoked,REUNION,Male,31.0,Yes,nan
2011,Unprovoked,REUNION,Male,,No,nan
2011,Unprovoked,TURKS & CAICOS,Male,35.0,No,5' shark
2011,Unprovoked,USA,Male,20.0,No,nan
2011,Unprovoked,USA,Male,,No,White Shark
2011,Unprovoked,USA,Female,10.0,No,Bull Shark
2011,Unprovoked,SOUTH AFRICA,Male,22.0,No,"Dusky shark, 3m"
2011,Unprovoked,BRAZIL,Male,21.0,No,nan
2011,Unprovoked,TURKS & CAICOS,Male,28.0,No,nan
2011,Unprovoked,COLUMBIA,Male,17.0,No,nan
2011,Unprovoked,REUNION,Male,16.0,No,nan
2011,Unprovoked,USA,Male,14.0,No,nan
2011,Unprovoked,USA,Male,12.0,No,nan
2011,Unprovoked,BAHAMAS,Male,54.0,No,nan
2011,Unprovoked,USA,Male,,No,nan
2011,Provoked,USA,Male,,No,"Sandbar shark ,8'"
2011,Unprovoked,USA,Male,37.0,No,nan
2011,Unprovoked,SOUTH AFRICA,Male,16.0,Yes,nan
2011,Invalid,UNITED ARAB EMIRATES (UAE),Male,43.0,No,nan
2011,Unprovoked,SOUTH AFRICA,Male,37.0,No,nan
2011,Boat,AUSTRALIA,,,No,White Shark
2011,Unprovoked,MEXICO,Male,37.0,No,nan
2011,Unprovoked,SOUTH AFRICA,Male,29.0,No,White Shark
2011,Invalid,AUSTRALIA,Female,7.0,No,Shark involvement not confirmed
2011,Unprovoked,BAHAMAS,Male,55.0,No,Caribbean reef shark
2011,Provoked,MEXICO,Male,25.0,No,nan
2011,Unprovoked,MEXICO,Female,38.0,No,6' shark
2011,Unprovoked,SOUTH AFRICA,Male,37.0,No,nan
2011,Provoked,MEXICO,Male,,No,nan
2011,Unprovoked,AUSTRALIA,Male,58.0,No,nan
2011,Provoked,AUSTRALIA,Male,,No,Unknown m shark
2011,Unprovoked,AUSTRALIA,Male,49.0,Yes,White Shark
2011,Unprovoked,REUNION,Male,32.0,No,nan
2011,Unprovoked,NEW CALEDONIA,Male,21.0,No,Unknown.5 m shark
2011,Provoked,AUSTRALIA,Male,36.0,No,Bull Shark
2011,Unprovoked,AUSTRALIA,Male,,No,nan
2011,Invalid,EGYPT,Female,,No,nan
2011,Unprovoked,AUSTRALIA,Female,24.0,No,3 m to 4 m shark
2011,Unprovoked,FIJI,Male,30.0,No,nan
2011,Unprovoked,MEXICO,Male,46.0,No,nan
2011,Unprovoked,AUSTRALIA,Male,48.0,No,Bull Shark
2011,Unprovoked,MEXICO,Female,,No,Bull Shark
2011,Provoked,USA,Male,,No,Blacktip
2011,Unprovoked,FIJI,Male,27.0,No,nan
2011,Unprovoked,INDONESIA,Male,,No,Bull Shark
2011,Unprovoked,NEW ZEALAND,Male,41.0,No,possibly a bronze whaler shark
2011,Unprovoked,USA,Male,49.0,No,Unknown' to Unknown' shark
2011,Unprovoked,AUSTRALIA,Male,17.0,No,"reef shark, Unknown.5m"
2011,Unprovoked,USA,Male,32.0,No,Bull Shark
2011,Unprovoked,USA,Female,6.0,No,nan
2011,Unprovoked,USA,Male,,No,nan
2011,Unprovoked,USA,Male,,No,nan
2011,Provoked,DOMINICAN REPUBLIC,Male,48.0,No,nan
2011,Unprovoked,USA,Male,29.0,No,nan
2011,Unprovoked,USA,Male,,No,nan
2011,Boat,REUNION,Male,51.0,No,Unknown to Unknown.5 m shark
2011,Unprovoked,AUSTRALIA,Male,64.0,Yes,nan
2011,Unprovoked,USA,Male,,No,UnknownUnknown' to UnknownUnknown' shark
2011,Unprovoked,USA,Male,,No,3' shark
2011,Unprovoked,AUSTRALIA,Male,50.0,No,"Port Jackson shark, Unknownm"
2011,Unprovoked,USA,Male,41.0,No,White Shark
2011,Unprovoked,AUSTRALIA,Male,32.0,Yes,White Shark
2011,Provoked,SOUTH AFRICA,,,No,Ragged Tooth Shark
2011,Unprovoked,SCOTLAND,Male,26.0,No,8' to UnknownUnknown' shark
2011,Unprovoked,USA,Male,27.0,No,White Shark
2011,Unprovoked,REUNION,Male,42.0,No,nan
2011,Unprovoked,BRAZIL,Male,35.0,No,nan
2011,Unprovoked,PAPUA NEW GUINEA,Male,,No,nan
2011,Unprovoked,USA,Male,,No,White Shark
2011,Unprovoked,AUSTRALIA,Male,10.0,No,Wobbegong Shark
2011,Unprovoked,INDONESIA,Male,18.0,No,nan
2011,Unprovoked,AUSTRALIA,Male,63.0,No,nan
2011,Invalid,AUSTRALIA,,,Yes,Shark involvement not confirmed
2011,Unprovoked,USA,Female,,No,nan
2011,Unprovoked,AUSTRALIA,Male,14.0,No,Wobbegong Shark
2011,Sea Disaster,PHILIPPINES,Male,43.0,No,nan
2011,Unprovoked,AUSTRALIA,Male,51.0,No,White Shark
2011,Unprovoked,SOUTH AFRICA,Male,35.0,No,nan
2011,Provoked,USA,Male,,No,7' to 8' shark
2011,Unprovoked,USA,Male,27.0,No,nan
2011,Unprovoked,ECUADOR,Male,23.0,No,nan
2011,Invalid,ANTIGUA,Male,,No,Shark involvement not confirmed
2011,Invalid,USA,Male,27.0,No,No shark involvement
2011,Invalid,SOUTH AFRICA,Male,,No,Shark involvement not confirmed
2011,Unprovoked,SOUTH AFRICA,Male,43.0,No,White Shark
2011,Unprovoked,USA,Male,21.0,No,nan
2011,Unprovoked,USA,Male,21.0,No,Bull Shark
2011,Invalid,BRAZIL,Male,14.0,Yes,Shark involvement prior to death not confirmed
2011,Unprovoked,SEYCHELLES,Male,36.0,Yes,nan
2011,Invalid,USA,Male,7.0,No,Shark involvement not confirmed
2011,Unprovoked,SEYCHELLES,Male,30.0,Yes,Bull Shark
2011,Unprovoked,USA,Male,27.0,No,nan
2011,Unprovoked,FRENCH POLYNESIA,Male,32.0,No,Grey reef shark
2011,Unprovoked,RUSSIA,Male,25.0,No,4 m shark
2011,Invalid,USA,Male,12.0,No,Shark involvement not confirmed
2011,Unprovoked,USA,Female,,No,Possibly a 5' to 6' sandtiger shark
2011,Unprovoked,RUSSIA,Male,16.0,No,nan
2011,Unprovoked,SOUTH AFRICA,Male,49.0,Yes,White Shark
2011,Unprovoked,USA,Male,10.0,No,nan
2011,Unprovoked,USA,Male,54.0,No,nan
2011,Unprovoked,RUSSIA,Male,,No,nan
2011,Unprovoked,PAPUA NEW GUINEA,Male,30.0,No,Tiger Shark
2011,Unprovoked,USA,Female,39.0,No,nan
2011,Boat,USA,Male,,No,nan
2011,Unprovoked,KENYA,Male,17.0,Yes,nan
2011,Unprovoked,USA,Male,25.0,No,4' to 6' shark
2011,Unprovoked,USA,Male,37.0,No,nan
2011,Unprovoked,REUNION,Male,38.0,Yes,nan
2011,Unprovoked,USA,,,No,nan
2011,Unprovoked,USA,Male,19.0,No,6' shark
2011,Invalid,AUSTRALIA,Male,48.0,Yes,Shark involvement prior to death not confirmed
2011,Unprovoked,AUSTRALIA,Male,21.0,Yes,White Shark
2011,Unprovoked,USA,Male,5.0,No,nan
2011,Unprovoked,USA,Male,19.0,No,"6' shark, possibly a blactip or spinner shark"
2010,Unprovoked,VIETNAM,Male,17.0,No,Unknown m shark
2010,Unprovoked,USA,Female,10.0,No,4' shark
2010,Unprovoked,MADAGASCAR,Male,59.0,No,nan
2010,Provoked,USA,Male,29.0,No,Lemon Shark
2010,Unprovoked,VIETNAM,Female,60.0,No,UnknownUnknown to 3Unknownkg shark
2010,Unprovoked,VIETNAM,Female,58.0,No,UnknownUnknown to 3Unknownkg shark
2010,Provoked,USA,Male,49.0,No,Lemon Shark
2010,Unprovoked,USA,Male,20.0,No,nan
2010,Unprovoked,AUSTRALIA,Male,40.0,No,nan
2010,Unprovoked,USA,Female,18.0,No,4' shark
2010,Unprovoked,AUSTRALIA,Male,,No,nan
2010,Provoked,USA,Male,20.0,No,Blue
2010,Unprovoked,USA,Female,13.0,No,nan
2010,Unprovoked,USA,Female,6.0,No,nan
2010,Unprovoked,USA,Male,20.0,No,Bull Shark
2010,Unprovoked,USA,Male,48.0,No,8' shark
2010,Unprovoked,USA,Male,19.0,No,4' shark
2010,Unprovoked,SOUTH AFRICA,Female,21.0,No,nan
2010,Provoked,USA,Male,,No,Nurse Shark
2010,Unprovoked,USA,Male,,No,nan
2010,Provoked,SPAIN,Male,9.0,No,Angel shark
2010,Unprovoked,USA,Male,55.0,No,A small spinner shark
2010,Unprovoked,SOUTH AFRICA,Male,35.0,No,Unknown m shark
2010,Unprovoked,USA,Male,68.0,No,Unknown4' shark
2010,Unprovoked,AUSTRALIA,Male,,No,nan
2010,Unprovoked,EGYPT,Male,24.0,No,"Oceanic whitetip shark, 6'"
2010,Unprovoked,BRAZIL,Male,29.0,No,Thought to involve a juvenile hammerhead shark
2010,Unprovoked,USA,Male,10.0,No,Possibly a small blacktip shark
2010,Unprovoked,SOUTH AFRICA,Male,,No,nan
2010,Unprovoked,USA,Male,32.0,No,nan
2010,Unprovoked,VIETNAM,Male,,No,nan
2010,Unprovoked,VIETNAM,Male,,No,nan
2010,Unprovoked,VIETNAM,Female,,No,nan
2010,Unprovoked,AUSTRALIA,Female,9.0,No,White Shark
2010,Unprovoked,SOUTH AFRICA,Male,37.0,Yes,White Shark
2010,Unprovoked,AUSTRALIA,Male,,No,nan
2010,Unprovoked,UNITED ARAB EMIRATES (UAE),Male,54.0,No,nan
2010,Provoked,NEW ZEALAND,Female,14.0,No,Unknown.5 m shark
2010,Unprovoked,REUNION,Male,34.0,No,Unknown.5 m shark
2010,Unprovoked,USA,Male,38.0,Yes,nan
2010,Invalid,GUAM,Male,31.0,Yes,nan
2010,Provoked,USA,Male,,No,"Spinner shark, 6'"
2010,Unprovoked,AUSTRALIA,Male,18.0,No,White Shark
2010,Provoked,NEW ZEALAND,Male,,No,Unknown m to 3 m shark
2010,Unprovoked,AUSTRALIA,Male,46.0,No,Wobbegong Shark
2010,Unprovoked,AUSTRALIA,Female,60.0,No,Unknown m shark
2010,Unprovoked,FIJI,Male,19.0,Yes,nan
2010,Unprovoked,SOUTH AFRICA,Male,,No,3 m shark
2010,Unprovoked,NEW ZEALAND,Male,,No,Possibly a blue shark
2010,Unprovoked,USA,Female,13.0,No,"Sandtiger shark, 4' to 5'"
2010,Unprovoked,TONGA,Male,24.0,No,nan
2010,Unprovoked,USA,Male,20.0,No,nan
2010,Unprovoked,DOMINICAN REPUBLIC,Male,21.0,Yes,nan
2010,Unprovoked,EGYPT,Female,,No,nan
2010,Unprovoked,USA,Male,19.0,Yes,White Shark
2010,Unprovoked,AUSTRALIA,Male,14.0,No,nan
2010,Unprovoked,USA,Male,30.0,No,"Porbeagle shark, 8'"
2010,Provoked,AZORES,Male,,No,nan
2010,Unprovoked,USA,Male,,No,nan
2010,Unprovoked,AUSTRALIA,Male,,No,nan
2010,Unprovoked,AUSTRALIA,Female,20.0,No,White Shark
2010,Boat,AUSTRALIA,Male,,No,White Shark
2010,Unprovoked,INDONESIA,Male,,No,nan
2010,Invalid,AUSTRALIA,Male,,Yes,Shark involvement not confirmed
2010,Unprovoked,BAHAMAS,Male,,No,Lemon Shark
2010,Unprovoked,SAMOA,Male,47.0,No,nan
2010,Unprovoked,EGYPT,Female,48.0,No,"Oceanic whitetip shark, Unknown.5m, female"
2010,Unprovoked,EGYPT,Female,70.0,No,"Oceanic whitetip shark, Unknown.5m, female"
2010,Unprovoked,EGYPT,Male,46.0,No,Mako Shark
2010,Unprovoked,EGYPT,Male,54.0,No,Mako Shark
2010,Unprovoked,INDONESIA,Male,,No,nan
2010,Unprovoked,EGYPT,Female,70.0,Yes,"Oceanic whitetip shark, Unknown.5m"
2010,Unprovoked,USA,Male,46.0,No,nan
2010,Unprovoked,FIJI,Male,,No,nan
2010,Unprovoked,USA,Male,16.0,No,4' shark
2010,Unprovoked,AUSTRALIA,Male,22.0,No,Bull Shark
2010,Provoked,USA,Male,33.0,No,nan
2010,Unprovoked,BAHAMAS,Female,,No,Possibly a 6' lemon shark
2010,Unprovoked,USA,Male,10.0,No,nan
2010,Unprovoked,SOUTH AFRICA,Male,,No,nan
2010,Unprovoked,USA,Female,37.0,No,3' to 4' shark
2010,Unprovoked,USA,Male,,No,White Shark
2010,Invalid,USA,Female,,No,Shark involvement not confirmed
2010,Unprovoked,MALTA,Male,35.0,No,3 m shark
2010,Unprovoked,USA,Male,25.0,No,nan
2010,Unprovoked,SOUTH KOREA,Female,16.0,No,nan
2010,Provoked,AUSTRALIA,Female,,No,nan
2010,Unprovoked,USA,Male,45.0,No,White Shark
2010,Unprovoked,AUSTRALIA,Male,31.0,Yes,White Shark
2010,Unprovoked,AUSTRALIA,Male,47.0,No,nan
2010,Unprovoked,AUSTRALIA,Male,15.0,No,Unknownm shark
2010,Unprovoked,SOLOMON ISLANDS,Male,34.0,No,nan
2010,Unprovoked,USA,Male,24.0,No,nan
2010,Unprovoked,USA,Male,24.0,No,nan
2010,Unprovoked,USA,Male,,No,nan
2010,Unprovoked,USA,Male,16.0,No,6' shark
2010,Unprovoked,USA,Male,27.0,No,3' shark
2010,Unprovoked,SOUTH AFRICA,Male,29.0,Yes,White Shark
2010,Unprovoked,USA,Male,18.0,No,nan
2010,Invalid,BAHAMAS,Male,43.0,Yes,nan
2010,Unprovoked,USA,Male,29.0,No,White Shark
2009,Invalid,USA,Male,49.0,No,Shark involvement not confirmed
2009,Unprovoked,USA,Male,,No,White Shark
2009,Invalid,SOUTH AFRICA,Male,24.0,Yes,Shark involvement not confirmed
2009,Unprovoked,MALAYSIA,Female,,No,Blacktip
2009,Provoked,SOUTH AFRICA,Male,59.0,No,Ragged Tooth Shark
2009,Unprovoked,USA,Male,31.0,No,Unknown' to 3' shark
2009,Unprovoked,USA,Male,15.0,No,nan
2009,Unprovoked,USA,Female,17.0,No,3' to 4' shark
2009,Unprovoked,SOUTH AFRICA,Male,16.0,Yes,nan
2009,Unprovoked,AUSTRALIA,Male,17.0,No,Bronze Whaler Shark
2009,Unprovoked,AUSTRALIA,Male,,No,nan
2009,Unprovoked,AUSTRALIA,Female,,No,nan
2009,Unprovoked,USA,Male,52.0,No,nan
2009,Unprovoked,AUSTRALIA,Male,40.0,No,Unknown' to 3' shark
2009,Unprovoked,EGYPT,Male,,No,Oceanic whitetip shark
2009,Unprovoked,PHILIPPINES,Male,23.0,No,nan
2009,Unprovoked,USA,Male,20.0,No,nan
2009,Unprovoked,USA,Male,,No,nan
2009,Unprovoked,USA,Female,,No,nan
2009,Provoked,BAHAMAS,Male,48.0,No,7' shark
2009,Provoked,GUAM,Male,27.0,No,Blacktip
2009,Unprovoked,USA,Male,55.0,No,blacktip or spinner shark
2009,Unprovoked,USA,Male,49.0,No,blacktip or spinner shark
2009,Unprovoked,USA,Male,31.0,No,blacktip or spinner shark
2009,Provoked,USA,Male,,No,5' to 8' shark
2009,Unprovoked,EGYPT,Female,50.0,Yes,"Oceanic whitetip shark, Unknown.5 to 3m"
2009,Unprovoked,EGYPT,Male,,No,Oceanic whitetip shark
2009,Provoked,AUSTRALIA,Male,21.0,No,Wobbegong Shark
2009,Unprovoked,USA,Male,61.0,No,Thought to involve a cookie cutter shark
2009,Boat,NEW ZEALAND,,,No,Mako Shark
2009,Unprovoked,NEW CALEDONIA,Male,19.0,Yes,nan
2009,Unprovoked,AUSTRALIA,Male,19.0,No,nan
2009,Unprovoked,CUBA,,,No,Bull Shark
2009,Unprovoked,NEW ZEALAND,Male,49.0,No,Broadnose sevengill shark
2009,Unprovoked,ECUADOR,Male,22.0,No,nan
2009,Invalid,USA,Male,14.0,No,"Shark involvement probable, but not confirmed"
2009,Unprovoked,AUSTRALIA,Male,31.0,No,White Shark
2009,Unprovoked,AUSTRALIA,Female,13.0,No,White Shark
2009,Unprovoked,AUSTRALIA,Male,24.0,No,"Dusky shark, Unknownm"
2009,Unprovoked,SOUTH AFRICA,,,Yes,nan
2009,Unprovoked,NEW ZEALAND,Male,,No,nan
2009,Boat,AUSTRALIA,Male,,No,White Shark
2009,Invalid,BRAZIL,Male,17.0,Yes,nan
2009,Unprovoked,SOUTH AFRICA,Male,25.0,Yes,Tiger Shark
2009,Boat,NEW ZEALAND,,,No,nan
2009,Provoked,SOUTH AFRICA,Male,40.0,No,Blue
2009,Unprovoked,CUBA,Male,15.0,No,Bull Shark
2009,Invalid,BRAZIL,Male,17.0,Yes,nan
2009,Provoked,AZORES,Male,49.0,No,nan
2009,Unprovoked,AUSTRALIA,Male,,No,nan
2009,Unprovoked,AUSTRALIA,Male,41.0,No,White Shark
2009,Sea Disaster,USA,Male,,Yes,nan
2009,Unprovoked,AUSTRALIA,Male,31.0,No,Bull Shark
2009,Unprovoked,AUSTRALIA,Male,33.0,No,White Shark
2009,Unprovoked,AUSTRALIA,Male,,No,nan
2009,Unprovoked,AUSTRALIA,Male,,No,nan
2009,Unprovoked,AUSTRALIA,Male,15.0,No,Unknown.6 m shark
2009,Boat,NEW ZEALAND,Male,,No,nan
2009,Provoked,VIETNAM,Male,,No,White Shark
2009,Provoked,TAIWAN,Male,46.0,No,8Unknown kg shark
2009,Invalid,USA,Male,26.0,No,Shark involvement not confirmed
2009,Unprovoked,USA,Male,22.0,No,nan
2009,Unprovoked,USA,Male,,No,nan
2009,Unprovoked,AUSTRALIA,Male,23.0,No,Bull Shark
2009,Provoked,SCOTLAND,Male,23.0,No,Angel shark
2009,Unprovoked,PANAMA,Female,10.0,No,nan
2009,Unprovoked,USA,Male,54.0,No,6' to 8' shark
2009,Unprovoked,USA,Male,,No,nan
2009,Unprovoked,AUSTRALIA,Female,17.0,No,nan
2009,Unprovoked,MOZAMBIQUE,Male,,No,Zambesi shark
2009,Unprovoked,AUSTRALIA,Male,27.0,No,White Shark
2009,Unprovoked,USA,Male,21.0,No,nan
2009,Unprovoked,AUSTRALIA,Male,25.0,No,Unknown m shark
2009,Unprovoked,USA,Male,18.0,No,4' shark
2009,Unprovoked,USA,Female,27.0,No,nan
2009,Unprovoked,USA,Male,31.0,No,Thresher shark
2009,Unprovoked,USA,Male,,No,Bull Shark
2009,Unprovoked,USA,Male,10.0,No,6' shark
2009,Invalid,USA,Male,49.0,No,Shark involvement not confirmed
2009,Provoked,USA,Male,58.0,No,"Sandtiger shark, 8'"
2009,Boat,AUSTRALIA,,,No,White Shark
2009,Unprovoked,AUSTRALIA,Male,39.0,No,nan
